Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-07-29,ADANIPOWER,EQ,62.9,62.85,63.1,60.4,61.6,61.6,61.46,10450560,64233851960000.0,21412,2405138,0.23010000000000003
2019-07-30,ADANIPOWER,EQ,61.6,61.7,62.25,60.2,60.6,60.65,61.07,8157234,49815069515000.0,15384,1870363,0.2293
2019-07-31,ADANIPOWER,EQ,60.65,60.6,62.1,59.7,60.8,61.0,60.87,10839824,65977457420000.01,21857,2819250,0.2601
2019-08-01,ADANIPOWER,EQ,61.0,61.0,61.1,58.1,59.35,59.4,59.47,11153236,66331703925000.0,23980,1657740,0.1486
2019-08-02,ADANIPOWER,EQ,59.4,59.35,63.5,58.35,61.2,61.45,61.01,18806303,114735833250000.0,41632,2367353,0.1259
2019-08-05,ADANIPOWER,EQ,61.45,60.85,60.85,56.9,58.4,58.3,58.3,18586749,108351998040000.02,33390,3339477,0.1797
2019-08-06,ADANIPOWER,EQ,58.3,57.8,60.2,57.8,59.65,59.55,59.2,9394907,55621252175000.0,21683,1286547,0.1369
2019-08-07,ADANIPOWER,EQ,59.55,59.7,62.0,58.4,59.25,59.4,60.13,13479811,81051479270000.0,28847,2703863,0.2006
2019-08-08,ADANIPOWER,EQ,59.4,60.0,60.95,56.55,60.4,60.0,58.86,15486113,91145979700000.0,37825,2412129,0.1558
2019-08-09,ADANIPOWER,EQ,60.0,60.5,61.75,59.6,60.45,60.55,60.52,9456081,57225581470000.01,20183,1097950,0.1161
2019-08-13,ADANIPOWER,EQ,60.55,60.5,61.3,58.15,58.45,58.5,59.53,7997922,47609400265000.0,17609,1060157,0.1326
2019-08-14,ADANIPOWER,EQ,58.5,59.0,59.45,57.6,58.8,59.2,58.57,8253507,48336763525000.0,15217,767731,0.09300000000000001
2019-08-16,ADANIPOWER,EQ,59.2,58.6,59.6,58.15,59.5,59.35,59.01,5694242,33603108450000.0,12974,934387,0.1641
2019-08-19,ADANIPOWER,EQ,59.35,58.8,61.1,58.65,60.0,60.3,60.32,7194834,43401523245000.0,16566,739299,0.1028
2019-08-20,ADANIPOWER,EQ,60.3,60.25,60.25,57.65,59.1,59.05,58.87,8870270,52218456990000.0,14115,1817074,0.2048
2019-08-21,ADANIPOWER,EQ,59.05,58.25,58.9,57.55,58.25,58.25,58.21,5810634,33826119745000.0,11225,944271,0.1625
2019-08-22,ADANIPOWER,EQ,58.25,58.2,59.35,56.4,57.3,56.9,57.6,8491499,48913092710000.0,18419,990323,0.11660000000000001
2019-08-23,ADANIPOWER,EQ,56.9,57.0,59.2,55.15,58.3,58.6,57.46,8517451,48938793345000.0,18914,844115,0.09910000000000001
2019-08-26,ADANIPOWER,EQ,58.6,59.25,60.1,56.55,59.15,59.15,58.15,11589064,67391479979999.99,18092,1737272,0.1499
2019-08-27,ADANIPOWER,EQ,59.15,59.1,60.8,58.85,59.85,59.95,59.9,8855769,53047874115000.0,16818,966030,0.1091
2019-08-28,ADANIPOWER,EQ,59.95,59.75,60.2,58.0,59.25,59.25,59.22,7236667,42854267725000.0,13121,1010539,0.1396
2019-08-29,ADANIPOWER,EQ,59.25,59.0,59.65,56.1,57.3,57.35,57.59,7711499,44409425515000.0,16457,2569832,0.3332
2019-08-30,ADANIPOWER,EQ,57.35,57.6,59.25,57.2,58.45,58.4,58.22,7908205,46044975125000.0,17235,741140,0.09369999999999999
2019-09-03,ADANIPOWER,EQ,58.4,57.65,58.85,57.15,57.2,57.4,57.99,7461344,43265403840000.0,18680,1558353,0.2089
2019-09-04,ADANIPOWER,EQ,57.4,57.4,57.75,55.7,56.7,56.65,56.61,8412811,47629020655000.0,27953,2029966,0.2413
2019-09-05,ADANIPOWER,EQ,56.65,56.85,57.65,56.5,57.1,57.15,57.05,5652967,32250303900000.0,14987,677550,0.1199
2019-09-06,ADANIPOWER,EQ,57.15,57.6,59.3,57.45,58.45,58.35,58.42,8465988,49460106210000.0,22348,1477259,0.1745
2019-09-09,ADANIPOWER,EQ,58.35,58.45,60.7,58.3,60.5,60.15,59.62,7763407,46287189770000.0,18034,1186133,0.1528
2019-09-11,ADANIPOWER,EQ,60.15,60.6,64.5,60.55,64.15,63.75,62.58,15589815,97565137380000.0,39792,1769521,0.1135
2019-09-12,ADANIPOWER,EQ,63.75,64.45,65.2,63.0,63.4,63.8,64.1,11940537,76538979215000.0,32525,1451214,0.12150000000000001
2019-09-13,ADANIPOWER,EQ,63.8,63.6,65.15,62.2,64.45,64.6,63.78,9349038,59624634385000.0,24561,1263299,0.1351
2019-09-16,ADANIPOWER,EQ,64.6,64.1,65.65,63.8,64.55,64.7,64.8,10353566,67093266100000.0,28711,1633929,0.1578
2019-09-17,ADANIPOWER,EQ,64.7,65.2,65.4,63.55,63.9,63.8,64.35,9802730,63078731590000.0,38648,1698453,0.17329999999999998
2019-09-18,ADANIPOWER,EQ,63.8,64.4,64.95,62.95,64.35,64.25,64.0,9861516,63111468495000.01,37135,1246687,0.1264
2019-09-19,ADANIPOWER,EQ,64.25,64.2,64.25,60.9,61.95,61.9,62.25,10058270,62611672779999.99,20861,2508316,0.2494
2019-09-20,ADANIPOWER,EQ,61.9,62.1,65.5,61.25,63.75,63.85,63.9,16758487,107093399415000.0,51113,3913597,0.2335
2019-09-23,ADANIPOWER,EQ,63.85,64.1,66.3,63.5,65.55,65.9,64.95,17329812,112557866245000.0,29537,3020807,0.1743
2019-09-24,ADANIPOWER,EQ,65.9,66.4,68.2,65.7,67.4,67.6,66.93,20451509,136887788830000.0,59888,2870801,0.1404
2019-09-25,ADANIPOWER,EQ,67.6,67.55,69.9,66.85,68.05,68.45,68.57,27753848,190304464045000.0,84235,2314835,0.0834
2019-09-26,ADANIPOWER,EQ,68.45,68.4,68.95,67.15,68.3,68.25,68.05,13262226,90255755555000.0,37410,2714252,0.2047
2019-09-27,ADANIPOWER,EQ,68.25,68.4,69.0,66.65,66.95,67.0,67.85,8629367,58547730879999.99,19752,1963070,0.2275
2019-09-30,ADANIPOWER,EQ,67.0,66.95,66.95,63.4,64.25,64.3,64.64,11603051,75005373690000.0,20451,3135121,0.2702
2019-10-01,ADANIPOWER,EQ,64.3,64.8,65.25,60.25,61.7,61.75,62.69,9945041,62347650329999.99,18722,1944015,0.1955
2019-10-03,ADANIPOWER,EQ,61.75,61.6,62.1,60.6,61.4,61.3,61.37,7901384,48488421140000.0,15918,996912,0.1262
2019-10-04,ADANIPOWER,EQ,61.3,61.75,61.85,59.5,59.8,60.1,60.54,9635437,58331174090000.0,18444,1978590,0.2053
2019-10-07,ADANIPOWER,EQ,60.1,59.6,60.2,58.85,59.2,59.3,59.5,6695582,39836791535000.0,13337,992843,0.14830000000000002
2019-10-09,ADANIPOWER,EQ,59.3,59.2,61.1,58.4,60.95,60.75,59.81,9589622,57353708925000.0,22533,1189850,0.1241
2019-10-10,ADANIPOWER,EQ,60.75,60.8,63.1,58.9,62.65,62.5,61.37,17192619,105509789765000.0,27447,6647107,0.3866
2019-10-11,ADANIPOWER,EQ,62.5,62.7,63.15,61.8,62.55,62.45,62.43,11196547,69896784960000.0,33312,3486004,0.3113
2019-10-14,ADANIPOWER,EQ,62.45,62.6,63.75,62.05,62.2,62.3,62.77,7633987,47916656435000.0,19492,1623706,0.2127
2019-10-15,ADANIPOWER,EQ,62.3,62.15,62.35,61.0,61.8,61.9,61.71,6691019,41286965120000.0,18893,1406983,0.21030000000000001
2019-10-16,ADANIPOWER,EQ,61.9,61.9,62.1,60.55,61.2,61.15,61.29,4421121,27095131180000.0,13419,1221511,0.2763
2019-10-17,ADANIPOWER,EQ,61.15,61.2,62.6,60.75,62.3,62.25,61.65,4935055,30425619210000.004,13534,1043846,0.2115
2019-10-18,ADANIPOWER,EQ,62.25,62.55,65.6,62.25,63.9,64.15,64.51,13108241,84566390845000.0,39307,1954699,0.1491
2019-10-22,ADANIPOWER,EQ,64.15,64.0,65.05,62.95,63.25,63.25,64.09,6883425,44115123495000.0,20683,1171072,0.17010000000000003
2019-10-23,ADANIPOWER,EQ,63.25,63.25,63.7,61.8,62.2,62.55,62.74,5230738,32817044355000.0,16194,738699,0.1412
2019-10-24,ADANIPOWER,EQ,62.55,62.4,64.55,62.25,63.45,63.45,63.46,9146255,58038399445000.01,23200,1556868,0.1702
2019-10-25,ADANIPOWER,EQ,63.45,63.5,65.0,63.15,64.15,64.2,64.23,6767043,43461712580000.0,20900,817292,0.1208
2019-10-27,ADANIPOWER,EQ,64.2,64.35,65.0,64.3,64.3,64.5,64.6,708471,4577016885000.0,3703,325392,0.4593
2019-10-29,ADANIPOWER,EQ,64.5,64.4,67.1,64.2,66.05,66.25,66.02,9957744,65742978115000.0,32327,1696440,0.1704
2019-10-30,ADANIPOWER,EQ,66.25,66.25,66.65,65.5,66.0,66.05,66.16,4433796,29334311464999.996,12651,972320,0.2193
2019-10-31,ADANIPOWER,EQ,66.05,66.1,67.8,65.8,66.0,66.05,66.69,7022328,46828789100000.0,17773,2032158,0.28940000000000005
2019-11-01,ADANIPOWER,EQ,66.05,66.1,68.55,65.6,68.05,67.9,67.26,9822268,66061874615000.0,24664,2095643,0.2134
2019-11-04,ADANIPOWER,EQ,67.9,68.15,73.8,68.15,71.55,71.6,72.1,32691051,235698277805000.03,118832,3910385,0.11960000000000001
2019-11-05,ADANIPOWER,EQ,71.6,71.6,72.45,69.35,69.65,69.9,71.03,9665951,68661402875000.0,32839,1494584,0.15460000000000002
2019-11-06,ADANIPOWER,EQ,69.9,69.65,72.15,68.5,71.0,71.1,70.95,12612507,89480580385000.0,45103,1596199,0.1266
2019-11-07,ADANIPOWER,EQ,71.1,71.3,71.5,70.25,70.3,70.55,70.88,5564428,39439009655000.0,17004,928862,0.16690000000000002
2019-11-08,ADANIPOWER,EQ,70.55,70.3,72.1,68.3,68.35,68.7,70.32,8559882,60192972085000.0,22712,1166135,0.1362
2019-11-11,ADANIPOWER,EQ,68.7,68.45,68.5,66.6,67.15,67.3,67.44,7633861,51481981480000.0,22845,1076544,0.141
2019-11-13,ADANIPOWER,EQ,67.3,67.25,67.5,62.2,63.2,63.35,63.95,25061819,160264496410000.0,39934,9522306,0.38
2019-11-14,ADANIPOWER,EQ,63.35,62.0,63.3,59.8,61.8,61.8,61.43,22541888,138476526540000.02,51505,2459422,0.1091
2019-11-15,ADANIPOWER,EQ,61.8,61.6,62.3,60.5,61.0,60.85,61.13,7044754,43062635385000.0,19933,1259640,0.1788
2019-11-18,ADANIPOWER,EQ,60.85,61.0,61.65,59.5,59.85,59.85,60.34,7928200,47840755265000.0,17797,1534008,0.1935
2019-11-19,ADANIPOWER,EQ,59.85,59.85,61.0,59.15,60.4,60.25,60.05,6159411,36988728390000.0,17299,899838,0.1461
2019-11-20,ADANIPOWER,EQ,60.25,60.3,61.45,59.3,60.5,60.35,60.49,9165116,55441424645000.01,21783,2081450,0.22710000000000002
2019-11-21,ADANIPOWER,EQ,60.35,60.4,63.4,60.0,61.45,61.5,62.2,14897583,92661740005000.0,45891,1678073,0.1126
2019-11-22,ADANIPOWER,EQ,61.5,61.7,62.3,59.7,60.25,60.5,60.82,8690224,52852462725000.0,27178,1447231,0.16649999999999998
2019-11-25,ADANIPOWER,EQ,60.5,60.5,62.8,60.25,62.65,62.4,61.7,8246971,50887911435000.0,18419,1546760,0.18760000000000002
2019-11-26,ADANIPOWER,EQ,62.4,62.8,63.7,61.35,61.4,61.85,62.69,10876439,68184456110000.0,22457,2481778,0.22820000000000001
2019-11-27,ADANIPOWER,EQ,61.85,61.5,62.35,61.0,61.75,61.7,61.68,4946721,30511073575000.0,13951,643986,0.1302
2019-11-28,ADANIPOWER,EQ,61.7,62.0,62.45,61.3,61.5,61.55,61.88,5416336,33517715655000.0,14539,1027239,0.18969999999999998
2019-11-29,ADANIPOWER,EQ,61.55,61.6,66.65,61.5,63.35,63.6,64.63,20190214,130481939430000.0,47493,3015214,0.1493
2019-12-02,ADANIPOWER,EQ,63.6,63.95,64.2,62.0,62.1,62.3,62.97,6394975,40267818540000.0,14396,1317580,0.20600000000000002
2019-12-03,ADANIPOWER,EQ,62.3,62.1,62.4,59.5,59.8,59.8,60.44,6038538,36495801110000.0,15753,1578558,0.2614
2019-12-04,ADANIPOWER,EQ,59.8,59.5,62.05,59.05,61.55,61.8,61.34,7439111,45630496585000.0,26043,963226,0.1295
2019-12-05,ADANIPOWER,EQ,61.8,61.5,62.2,60.35,60.6,60.85,61.01,4682689,28568605014999.996,14561,811333,0.17329999999999998
2019-12-06,ADANIPOWER,EQ,60.85,60.7,61.4,58.8,59.65,59.8,60.08,5226089,31399692730000.0,14389,1081482,0.20690000000000003
2019-12-09,ADANIPOWER,EQ,59.8,59.7,61.4,59.15,60.25,60.0,60.48,6557887,39664538745000.0,17622,1218252,0.1858
2019-12-10,ADANIPOWER,EQ,60.0,60.5,60.85,58.45,59.1,59.15,59.69,4957016,29589586305000.0,16029,1014494,0.2047
2019-12-11,ADANIPOWER,EQ,59.15,59.1,60.35,58.75,59.85,60.05,59.62,6734695,40154054870000.0,14584,1442419,0.21420000000000003
2019-12-12,ADANIPOWER,EQ,60.05,60.15,61.0,60.0,60.35,60.4,60.47,4679625,28296134435000.004,14405,1017319,0.21739999999999998
2019-12-13,ADANIPOWER,EQ,60.4,60.5,61.7,60.3,61.2,61.3,60.96,5774996,35206256475000.0,13871,924968,0.1602
2019-12-16,ADANIPOWER,EQ,61.3,61.3,61.85,60.8,61.0,61.0,61.32,4605621,28241690595000.0,11094,788648,0.17120000000000002
2019-12-17,ADANIPOWER,EQ,61.0,61.1,62.35,60.9,62.0,61.85,61.78,4262313,26333763175000.0,11831,852185,0.1999
2019-12-18,ADANIPOWER,EQ,61.85,62.0,62.25,60.25,61.2,61.25,61.17,5425898,33192688760000.004,13145,1055685,0.19460000000000002
2019-12-19,ADANIPOWER,EQ,61.25,61.1,61.75,60.65,61.4,61.5,61.29,3309830,20285992075000.0,9034,375939,0.11359999999999999
2019-12-20,ADANIPOWER,EQ,61.5,61.5,63.05,61.4,61.8,61.9,62.2,4775709,29702653080000.0,13722,632532,0.13240000000000002
2019-12-23,ADANIPOWER,EQ,61.9,61.7,62.15,60.45,61.15,61.0,61.23,4176895,25573145435000.0,9430,758986,0.18170000000000003
2019-12-24,ADANIPOWER,EQ,61.0,61.2,61.6,60.5,60.8,60.7,61.0,3093544,18870933595000.0,6490,476719,0.15410000000000001
2019-12-26,ADANIPOWER,EQ,60.7,60.7,60.9,59.8,59.9,60.05,60.24,3163650,19057402115000.0,8324,766273,0.2422
2019-12-27,ADANIPOWER,EQ,60.05,60.0,60.75,60.0,60.2,60.25,60.36,2481455,14978603060000.0,6084,499200,0.20120000000000002
2019-12-30,ADANIPOWER,EQ,60.25,60.3,62.0,60.2,61.0,61.05,61.19,8110014,49626459410000.0,12994,1577744,0.1945
2019-12-31,ADANIPOWER,EQ,61.05,61.25,62.15,61.05,61.7,61.8,61.66,7555401,46587433765000.0,14095,1676671,0.22190000000000001
2020-01-01,ADANIPOWER,EQ,61.8,61.8,64.3,61.55,63.7,63.9,63.25,16415397,103827071860000.0,35031,2861554,0.1743
2020-01-02,ADANIPOWER,EQ,63.9,64.0,64.85,63.4,64.25,64.45,64.19,10996418,70581838160000.0,26941,2394735,0.21780000000000002
2020-01-03,ADANIPOWER,EQ,64.45,64.4,64.95,62.7,63.2,63.25,63.88,8114232,51833027295000.0,18570,1734020,0.2137
2020-01-06,ADANIPOWER,EQ,63.25,63.0,63.25,59.5,60.1,60.1,60.73,9700870,58910946465000.0,19296,1964761,0.2025
2020-01-07,ADANIPOWER,EQ,60.1,60.35,61.75,59.65,60.6,61.0,60.89,8704020,52998411705000.0,18340,1543625,0.1773
2020-01-08,ADANIPOWER,EQ,61.0,60.4,60.55,58.0,59.55,59.85,59.63,11149419,66486845150000.0,21635,2476373,0.22210000000000002
2020-01-09,ADANIPOWER,EQ,59.85,60.35,61.6,60.1,60.9,61.15,60.87,9268945,56416948095000.01,17962,1958821,0.2113
2020-01-10,ADANIPOWER,EQ,61.15,61.25,62.5,60.95,61.15,61.2,61.67,6911234,42619374580000.0,16153,1483697,0.2147
2020-01-13,ADANIPOWER,EQ,61.2,61.3,62.7,60.75,62.25,62.3,61.86,11404017,70541023875000.0,15823,2370788,0.2079
2020-01-14,ADANIPOWER,EQ,62.3,62.4,63.25,62.1,62.25,62.45,62.72,5833027,36584232560000.0,14382,1241081,0.21280000000000002
2020-01-15,ADANIPOWER,EQ,62.45,62.2,64.05,61.7,63.15,63.3,63.22,9760457,61702867700000.0,18975,1509151,0.15460000000000002
2020-01-16,ADANIPOWER,EQ,63.3,63.1,65.25,62.8,64.6,64.95,64.24,8761628,56288693829999.99,17843,1748706,0.1996
2020-01-17,ADANIPOWER,EQ,64.95,64.5,65.95,64.2,64.4,64.6,64.97,8843288,57453021015000.0,24948,1526857,0.1727
2020-01-20,ADANIPOWER,EQ,64.6,64.6,65.2,62.95,63.0,63.35,63.86,6195478,39563739065000.0,12128,1540281,0.2486
2020-01-21,ADANIPOWER,EQ,63.35,62.9,63.55,62.4,62.65,62.75,62.98,4651073,29290596264999.996,11527,693800,0.1492
2020-01-22,ADANIPOWER,EQ,62.75,62.9,63.4,62.25,62.55,62.5,62.76,3354431,21051385175000.0,9138,470637,0.1403
2020-01-23,ADANIPOWER,EQ,62.5,62.6,63.7,62.3,63.15,63.35,63.16,4473067,28252240445000.0,11974,829996,0.1856
2020-01-24,ADANIPOWER,EQ,63.35,63.2,64.45,62.55,63.6,63.55,63.66,5429840,34568496420000.0,15573,947497,0.1745
2020-01-27,ADANIPOWER,EQ,63.55,63.35,65.25,62.7,64.3,64.7,64.18,8398543,53898003245000.01,19422,2441086,0.2907
2020-01-28,ADANIPOWER,EQ,64.7,64.65,65.4,63.55,63.9,63.8,64.53,7444387,48039196025000.0,20371,947960,0.1273
2020-01-29,ADANIPOWER,EQ,63.8,64.1,65.1,63.85,63.9,64.05,64.44,5907232,38066179230000.0,12018,825352,0.13970000000000002
2020-01-30,ADANIPOWER,EQ,64.05,64.15,64.15,62.2,62.45,62.7,63.05,4508995,28431145960000.004,9981,747023,0.16570000000000001
2020-01-31,ADANIPOWER,EQ,62.7,62.8,63.2,60.5,61.0,61.05,61.62,5754033,35456342760000.0,11499,1675949,0.2913
2020-02-01,ADANIPOWER,EQ,61.05,60.5,62.15,59.35,59.8,59.85,60.85,6088733,37050499350000.0,16239,1493855,0.24530000000000002
2020-02-03,ADANIPOWER,EQ,59.85,60.0,60.05,58.3,59.0,59.0,59.02,6340354,37420195215000.0,12971,1316687,0.2077
2020-02-04,ADANIPOWER,EQ,59.0,59.05,60.7,59.05,60.45,60.45,60.22,5643410,33984245775000.0,10899,1135433,0.20120000000000002
2020-02-05,ADANIPOWER,EQ,60.45,60.6,62.65,60.5,61.9,62.0,61.48,4945952,30405267489999.996,16839,1151805,0.2329
2020-02-06,ADANIPOWER,EQ,62.0,62.3,62.35,60.5,60.6,60.8,61.27,10491714,64283940685000.0,32478,2075994,0.1979
2020-02-07,ADANIPOWER,EQ,60.8,60.7,61.8,60.2,60.75,60.85,61.02,4877776,29762391550000.0,10460,611734,0.12539999999999998
2020-02-10,ADANIPOWER,EQ,60.85,61.0,61.0,59.2,59.7,59.9,59.9,6218372,37248023690000.0,17927,1615007,0.2597
2020-02-11,ADANIPOWER,EQ,59.9,59.8,61.0,59.5,60.1,60.15,60.12,5724445,34417841775000.0,17046,1500235,0.2621
2020-02-12,ADANIPOWER,EQ,60.15,60.15,61.1,59.8,60.45,60.45,60.36,4788293,28903403035000.004,17631,760136,0.1587
2020-02-13,ADANIPOWER,EQ,60.45,60.6,61.15,59.6,60.05,60.1,60.55,6296965,38129941490000.0,11298,997870,0.1585
2020-02-14,ADANIPOWER,EQ,60.1,60.25,60.5,58.9,59.35,59.6,59.59,7427284,44260756740000.0,10606,1872831,0.2522
2020-02-17,ADANIPOWER,EQ,59.6,59.3,59.45,56.55,56.8,57.55,58.32,4879254,28456958125000.0,11523,984290,0.20170000000000002
2020-02-18,ADANIPOWER,EQ,57.55,56.1,57.0,55.25,56.55,56.75,56.36,9016531,50819001355000.0,16258,1025093,0.1137
2020-02-19,ADANIPOWER,EQ,56.75,57.25,59.1,56.45,58.3,58.45,57.72,7146637,41248115365000.0,11967,1410877,0.1974
2020-02-20,ADANIPOWER,EQ,58.45,58.25,58.9,57.2,57.45,57.65,58.05,4518689,26230436110000.0,9164,574743,0.1272
2020-02-24,ADANIPOWER,EQ,57.65,57.0,57.75,55.8,55.9,56.05,56.83,2857286,16237451765000.0,8385,552113,0.1932
2020-02-25,ADANIPOWER,EQ,56.05,56.1,57.1,55.7,56.0,56.05,56.33,4336908,24431637475000.0,8916,706047,0.16280000000000003
2020-02-26,ADANIPOWER,EQ,56.05,55.55,56.15,53.8,54.3,54.45,54.95,9107030,50044726555000.0,12907,1942086,0.2133
2020-02-27,ADANIPOWER,EQ,54.45,54.5,54.7,52.4,52.95,52.8,53.06,6132453,32535947130000.0,10466,1141854,0.1862
2020-02-28,ADANIPOWER,EQ,52.8,51.0,51.7,46.5,47.6,47.3,48.58,12816929,62268037790000.0,23633,2914482,0.2274
2020-03-02,ADANIPOWER,EQ,47.3,49.2,50.05,46.45,46.75,47.05,48.68,9497793,46231802650000.0,21981,1483814,0.1562
2020-03-03,ADANIPOWER,EQ,47.05,48.05,49.65,47.75,48.6,48.9,48.62,7774434,37802352905000.0,13967,1130562,0.1454
2020-03-04,ADANIPOWER,EQ,48.9,48.5,48.9,46.0,47.3,47.65,47.46,9510975,45140319305000.0,14337,802606,0.0844
2020-03-05,ADANIPOWER,EQ,47.65,47.5,48.3,46.35,46.5,46.75,47.23,9256866,43724679415000.0,20637,1628127,0.1759
2020-03-06,ADANIPOWER,EQ,46.75,43.0,44.6,42.15,44.0,44.1,44.03,5363133,23615459260000.0,11002,616110,0.1149
2020-03-09,ADANIPOWER,EQ,44.1,43.3,43.5,39.85,40.3,40.75,41.8,6931134,28970407450000.0,13224,968099,0.13970000000000002
2020-03-11,ADANIPOWER,EQ,40.75,40.5,42.75,40.05,40.8,41.2,41.74,8429950,35184898265000.0,15647,604052,0.0717
2020-03-12,ADANIPOWER,EQ,41.2,37.95,39.8,29.7,29.85,30.3,33.05,25003394,82646480185000.0,50808,4817051,0.1927
2020-03-13,ADANIPOWER,EQ,30.3,27.3,31.7,23.0,31.25,30.95,29.13,20770964,60504058700000.0,45668,5495678,0.2646
2020-03-16,ADANIPOWER,EQ,30.95,29.2,30.3,27.0,28.3,28.45,29.06,11982290,34824544375000.0,24607,2298967,0.19190000000000002
2020-03-17,ADANIPOWER,EQ,28.45,28.5,29.75,26.1,27.25,26.85,28.4,13828097,39277754750000.0,27691,3142058,0.22719999999999999
2020-03-18,ADANIPOWER,EQ,26.85,28.0,28.8,26.6,28.6,28.15,27.56,13702802,37764356365000.0,23039,2044404,0.1492
2020-03-19,ADANIPOWER,EQ,28.15,27.0,28.0,24.0,26.95,27.0,26.79,13335416,35722791465000.0,24309,2324438,0.1743
2020-03-20,ADANIPOWER,EQ,27.0,28.5,29.45,26.7,29.2,29.05,28.21,12103072,34139824395000.0,20974,1560425,0.12890000000000001
2020-03-23,ADANIPOWER,EQ,29.05,26.15,27.8,25.3,25.8,25.65,26.31,4609535,12125753585000.0,15054,1449144,0.3144
2020-03-24,ADANIPOWER,EQ,25.65,27.35,28.45,25.65,28.05,27.95,27.06,7520328,20350040340000.0,18683,1429389,0.19010000000000002
2020-03-25,ADANIPOWER,EQ,27.95,27.95,29.1,27.35,28.95,28.55,28.32,6050633,17135406785000.0,13037,1239257,0.2048
2020-03-26,ADANIPOWER,EQ,28.55,28.95,31.0,28.05,30.1,30.1,29.95,11771130,35250422145000.0,23603,3024540,0.2569
2020-03-27,ADANIPOWER,EQ,30.1,31.25,32.4,27.2,27.65,27.6,29.4,14004031,41176911625000.0,34509,3223995,0.2302
2020-03-30,ADANIPOWER,EQ,27.6,27.45,27.45,26.1,26.85,26.8,26.74,7063132,18887288850000.0,15592,1804744,0.2555
2020-03-31,ADANIPOWER,EQ,26.8,25.55,28.3,25.55,27.65,27.75,27.45,8659262,23768488455000.0,15910,1834271,0.2118
2020-04-01,ADANIPOWER,EQ,27.75,27.75,27.9,26.55,26.65,26.8,26.97,5854439,15786861325000.0,11494,1777935,0.3037
2020-04-03,ADANIPOWER,EQ,26.8,26.95,27.15,25.8,26.7,26.75,26.62,4740718,12620127835000.0,9365,1130663,0.23850000000000002
2020-04-07,ADANIPOWER,EQ,26.75,27.5,29.1,27.0,28.65,28.8,27.97,8053637,22528808555000.0,15040,2212082,0.2747
2020-04-08,ADANIPOWER,EQ,28.8,28.65,31.15,27.5,28.85,28.95,29.41,12308064,36198799695000.0,23153,1615528,0.1313
2020-04-09,ADANIPOWER,EQ,28.95,29.2,30.75,29.2,30.55,30.4,30.06,8693884,26130498730000.0,19263,2084150,0.2397
2020-04-13,ADANIPOWER,EQ,30.4,30.6,31.3,28.85,29.8,29.65,29.6,9137324,27045840325000.0,19890,1896955,0.2076
2020-04-15,ADANIPOWER,EQ,29.65,30.4,31.15,29.05,29.8,29.3,29.84,16172034,48257255965000.0,23431,8548835,0.5286
